ItemID,UPC,Description,Brand,Manufacturer,DRank,DVol,DShr,DPChg,KVol,KShr,KPChg,ACDist,RUPrice,Source,NielsenCatName,CollectionDate,SalesYr,Cntl,TotalKiloVol,KRank,TotalDVol,ClNum,PrdGroup,PrdDesc,ClassNum,ClassType,Comment
1480.0496,4342700668,LIEBER ORANGE GINGER SAUCE 397GM,,LIEBER,487,649,0,-7%,50,0,-8%,0,$5.20,TEST,ORIENTAL SAUCES,2015-12-09,2015,0,10074810,519,71709274,,,LIEBER ORANGE GINGER SAUCE,,,
1210.0454,4342700673,LIEBER DILL KOSHER 710ML,,LIEBER,445,514,0,308%,115,0,238%,0,$3.16,TEST,PICKLES,2015-12-09,2015,0,27443343,419,115123666,,,LIEBER DILL KOSHER,,,
1210.0441,4342700674,LIEBER DILL W/GHERKINS KOSHER 710ML,,LIEBER,432,617,0,84%,149,0,64%,1,$2.94,TEST,PICKLES,2015-12-09,2015,0,27443343,406,115123666,,,LIEBER DILL W/GHERKINS KOSHER,,,
450.0198,4342700677,LIEBER MAY-OH LIGHT MAYONNAISE IN OLV OL GLS JR 946ML,,LIEBER,189,283,0,-82%,59,0,-80%,NA,$4.49,TEST,MAYONNAISE & SPOONABLE SALAD DRESSING,2015-12-09,2015,0,38178234,173,190716151,,,LIEBER MAY-OH LIGHT MAYONNAISE IN OLV OL GLS JR,,,
1190.0815,4342700683,LIEBER SAUTEED EGGPLANT 340GM,,LIEBER,806,680,0,24%,61,0,68%,0,$3.78,TEST,VEGETABLES - C&B,2015-12-09,2015,0,27026211,836,108314708,,,LIEBER SAUTEED EGGPLANT,,,
350.2491,4342700699,LIEBER HONEY BBQ 255GM,,LIEBER,"2,482","1,222",0,15%,88,0,-21%,0,$3.54,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,2299,1599305982,,,LIEBER HONEY BBQ,,,
1300.0503,4342700702,LIEBER MARINARA SUGAR FREE GLASS JAR 737GM,,LIEBER,494,"1,298",0,30%,385,0,6%,NA,$2.48,TEST,PASTA SAUCE - C&B,2015-12-09,2015,0,61942950,414,229723242,,,LIEBER MARINARA SUGAR FREE GLASS JAR,,,
1300.0505,4342700703,LIEBER MARINARA GLASS JAR 737GM,,LIEBER,496,"1,240",0,45%,393,0,32%,NA,$2.33,TEST,PASTA SAUCE - C&B,2015-12-09,2015,0,61942950,410,229723242,,,LIEBER MARINARA GLASS JAR,,,
1380.0335,4342700706,LIEBER IMITATION HONEY KP 240GM,,LIEBER,326,480,0,70%,20,0,65%,NA,$5.63,TEST,MUSTARD - PREPARED,2015-12-09,2015,0,7374809,336,51891440,,,LIEBER IMITATION HONEY KP,,,
430.009,4342700709,LIEBER CHOPPED GARLIC 340ML,,LIEBER,81,887,0,NA,72,0,NA,0,$4.19,TEST,GARLIC SPREADS,2015-12-09,2015,0,1242009,84,14769820,,,LIEBER CHOPPED GARLIC,,,
480.0674,4342700721,LIEBER THOUSAND ISLAND BOTTLE 453GM,,LIEBER,665,723,0,-23%,95,0,-13%,0,$3.45,TEST,SALAD DRESSING - POURABLE,2015-12-09,2015,0,30538976,577,212730512,,,LIEBER THOUSAND ISLAND BOTTLE,,,
480.0689,4342700722,LIEBER RANCH BOTTLE 453GM,,LIEBER,680,629,0,-24%,82,0,-9%,NA,$3.47,TEST,SALAD DRESSING - POURABLE,2015-12-09,2015,0,30538976,601,212730512,,,LIEBER RANCH BOTTLE,,,
480.0732,4342700723,LIEBER ITALIAN BOTTLE 453GM,,LIEBER,723,394,0,NA,44,0,NA,NA,$4.07,TEST,SALAD DRESSING - POURABLE,2015-12-09,2015,0,30538976,666,212730512,,,LIEBER ITALIAN BOTTLE,,,
480.0665,4342700724,LIEBER LITE CAESAR BOTTLE 453GM,,LIEBER,656,780,0,-37%,109,0,-16%,0,$3.24,TEST,SALAD DRESSING - POURABLE,2015-12-09,2015,0,30538976,565,212730512,,,LIEBER LITE CAESAR BOTTLE,,,
480.0679,4342700726,LIEBER LIGHT ITALIAN BOTTLE 453GM,,LIEBER,670,690,0,NA,92,0,NA,NA,$3.41,TEST,SALAD DRESSING - POURABLE,2015-12-09,2015,0,30538976,581,212730512,,,LIEBER LIGHT ITALIAN BOTTLE,,,
480.0673,4342700733,LIEBER LITE THOUSAND ISLAND BOTTLE 453GM,,LIEBER,664,724,0,-18%,96,0,-5%,NA,$3.42,TEST,SALAD DRESSING - POURABLE,2015-12-09,2015,0,30538976,576,212730512,,,LIEBER LITE THOUSAND ISLAND BOTTLE,,,
480.0698,4342700734,LIEBER LIGHT RANCH BOTTLE 453GM,,LIEBER,689,563,0,-21%,79,0,1%,NA,$3.24,TEST,SALAD DRESSING - POURABLE,2015-12-09,2015,0,30538976,607,212730512,,,LIEBER LIGHT RANCH BOTTLE,,,
480.0726,4342700753,LIEBER FRENCH BOTTLE 453GM,,LIEBER,717,434,0,-7%,59,0,14%,NA,$3.34,TEST,SALAD DRESSING - POURABLE,2015-12-09,2015,0,30538976,641,212730512,,,LIEBER FRENCH BOTTLE,,,
480.0676,4342700754,LIEBER RUSSIAN BOTTLE 453GM,,LIEBER,667,705,0,-34%,81,0,-32%,NA,$3.95,TEST,SALAD DRESSING - POURABLE,2015-12-09,2015,0,30538976,602,212730512,,,LIEBER RUSSIAN BOTTLE,,,
1210.0513,4342700755,LIEBERS MINI DILLS GHERKIN 710ML,,LIEBER,504,194,0,6367%,39,0,5429%,NA,$3.55,TEST,PICKLES,2015-12-09,2015,0,27443343,490,115123666,,,LIEBERS MINI DILLS GHERKIN,,,
1210.0616,4342700756,LIEBER TINY DILL GHERKINS 710ML,,LIEBER,607,22,0,NA,4,0,NA,NA,$3.55,TEST,PICKLES,2015-12-09,2015,0,27443343,605,115123666,,,LIEBER TINY DILL GHERKINS,,,
480.0753,4342700760,LIEBER SUGAR FREE CAESAR BOTTLE 453GM,,LIEBER,743,326,0,NA,29,0,NA,NA,$5.16,TEST,SALAD DRESSING - POURABLE,2015-12-09,2015,0,30538976,706,212730512,,,LIEBER SUGAR FREE CAESAR BOTTLE,,,
480.0862,4342700762,LIEBER SUGAR FREE THOUSAND ISLAND BOTTLE 453GM,,LIEBER,853,114,0,NA,10,0,NA,NA,$5.28,TEST,SALAD DRESSING - POURABLE,2015-12-09,2015,0,30538976,820,212730512,,,LIEBER SUGAR FREE THOUSAND ISLAND BOTTLE,,,
770.0158,4342701151,LIEBER NY CREAMY 510 GM,,LIEBER,149,4,0,NA,1,0,NA,NA,$4.00,TEST,PEANUT BUTTER,2015-12-09,2015,0,44432868,147,211005079,,,LIEBER NY CREAMY,,,
1330.0317,4342701179,LIEBER HONEY BBQ SAUCE GLASS 510GM,,LIEBER,308,329,0,NA,38,0,NA,NA,$4.48,TEST,BARBECUE SAUCES,2015-12-09,2015,0,11910699,272,61287672,,,LIEBER HONEY BBQ SAUCE GLASS,,,
660.0162,4342701211,LIEBER SPONGE WHITE CAKE CARTON 397GM,,LIEBER,153,378,0,51%,37,0,23%,0,$4.05,TEST,CAKE MIXES,2015-12-09,2015,0,9937783,153,40631001,,,LIEBER SPONGE WHITE CAKE CARTON,,,
300.0108,4342702254,LIEBER COAT N BAKE ORIGINAL 77GM,,LIEBER,99,203,0,-66%,8,0,-54%,0,$1.98,TEST,COATING MIXES,2015-12-09,2015,0,1327048,102,25658725,,,LIEBER COAT N BAKE ORIGINAL,,,
300.0123,4342702255,LIEBER COAT N BAKE CHICKEN NUGGETS 77GM,,LIEBER,114,47,0,NA,2,0,NA,NA,$2.61,TEST,COATING MIXES,2015-12-09,2015,0,1327048,113,25658725,,,LIEBER COAT N BAKE CHICKEN NUGGETS,,,
10.0692,4342702525,LIEBER CRUNCHY FRUITS 150 GM,,LIEBER,683,651,0,88%,20,0,89%,0,$4.78,TEST,RTE CEREALS,2015-12-09,2015,0,134061149,715,1077237850,,,LIEBER CRUNCHY FRUITS,,,
10.0696,4342702626,LIEBER COCOA BALLS 150 GM,,LIEBER,687,634,0,67%,20,0,59%,NA,$4.78,TEST,RTE CEREALS,2015-12-09,2015,0,134061149,716,1077237850,,,LIEBER COCOA BALLS,,,
10.0772,4342702727,LIEBER RINGEE O 150 GM,,LIEBER,763,169,0,5%,4,0,6%,NA,$6.98,TEST,RTE CEREALS,2015-12-09,2015,0,134061149,789,1077237850,,,LIEBER RINGEE O,,,
620.3259,4342703022,LIEBER CHOCOLATE GRAHAMS BOX 280 GM,,LIEBER,"3,249",180,0,-73%,11,0,-70%,0,$4.50,TEST,COOKIES,2015-12-09,2015,0,72719606,3213,647897975,,,LIEBER CHOCOLATE GRAHAMS BOX,,,
620.1874,4342703032,LIEBER STRIPED DAINTEES 250 GM CELLO,,LIEBER,"1,865","3,430",0,-1%,200,0,-6%,1,$4.30,TEST,COOKIES,2015-12-09,2015,0,72719606,1941,647897975,,,LIEBER STRIPED DAINTEES,,,
350.3221,4342707575,LIEBER PRETZEL SNACKERS ORIGINAL 170 GM,,LIEBER,"3,208",127,0,429%,7,0,364%,NA,$3.34,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,3121,1599305982,,,LIEBER PRETZEL SNACKERS ORIGINAL,,,
1320.0083,4342710062,LIEBER PLAIN CAN 794GM,,LIEBER,74,45,0,-86%,12,0,-84%,NA,$3.00,TEST,TOMATO SAUCE,2015-12-09,2015,0,9199473,70,24755269,,,LIEBER PLAIN CAN,,,
320.1973,4342710065,LIEBER CAJUN SEASONING 113GM,,LIEBER,"1,964",141,0,NA,7,0,NA,NA,$2.20,TEST,SEASONINGS & SALAD TOPPINGS,2015-12-09,2015,0,5189218,1634,124986156,,,LIEBER CAJUN SEASONING,,,
320.2177,4342710068,LIEBER MONTREAL SPICE 120GM,,LIEBER,"2,167",87,0,NA,4,0,NA,NA,$2.72,TEST,SEASONINGS & SALAD TOPPINGS,2015-12-09,2015,0,5189218,1912,124986156,,,LIEBER MONTREAL SPICE,,,
320.1853,4342710099,LIEBERS LEMON PEPPER SEASONING 128GM,,LIEBER,"1,843",182,0,NA,11,0,NA,NA,$2.03,TEST,SEASONINGS & SALAD TOPPINGS,2015-12-09,2015,0,5189218,1447,124986156,,,LIEBERS LEMON PEPPER SEASONING,,,
350.2098,4342711117,LIEBER PLAIN 142GM,,LIEBER,"2,089","3,168",0,5%,305,0,18%,0,$1.47,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,1818,1599305982,,,LIEBER PLAIN,,,
350.2204,4342711500,LIEBER PLAIN RIPPLE 396GM,,LIEBER,"2,195","2,491",0,63%,283,0,66%,0,$3.49,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,1851,1599305982,,,LIEBER PLAIN RIPPLE,,,
1480.0523,4342711595,LIEBER SOYA KP SAUCE 295ML,,LIEBER,514,530,0,-33%,37,0,-32%,0,$4.26,TEST,ORIENTAL SAUCES,2015-12-09,2015,0,10074810,554,71709274,,,LIEBER SOYA KP SAUCE,,,
1480.0594,4342711596,LIEBER SOYA SAUCE LITE 295ML,,LIEBER,585,317,0,-32%,22,0,-33%,NA,$4.22,TEST,ORIENTAL SAUCES,2015-12-09,2015,0,10074810,612,71709274,,,LIEBER SOYA SAUCE LITE,,,
1480.0545,4342711597,LIEBER TERIYAKI KP SAUCE 295ML,,LIEBER,535,449,0,-18%,31,0,-19%,0,$4.33,TEST,ORIENTAL SAUCES,2015-12-09,2015,0,10074810,576,71709274,,,LIEBER TERIYAKI KP SAUCE,,,
1400.0549,4342711598,LIEBER STIR FRY KP SAUCE 295ML,,LIEBER,540,354,0,12%,24,0,20%,0,$4.39,TEST,BAKING & COOKING SAUCE,2015-12-09,2015,0,5688065,536,55834757,,,LIEBER STIR FRY KP SAUCE,,,
620.3289,4342713011,LIEBER MINI CHOCOLATE CHIP 28GM CELLO,,LIEBER,"3,280",161,0,-30%,12,0,-29%,NA,$0.39,TEST,COOKIES,2015-12-09,2015,0,72719606,3181,647897975,,,LIEBER MINI CHOCOLATE CHIP,,,
620.3124,4342713013,LIEBER ABC CHOCOLATE CHIP SQUARES 28GM CELLO,,LIEBER,"3,115",267,0,73%,25,0,120%,NA,$0.30,TEST,COOKIES,2015-12-09,2015,0,72719606,2910,647897975,,,LIEBER ABC CHOCOLATE CHIP SQUARES,,,
620.3624,4342713017,LIEBER CHOCOLATE CHIP CREAM SANDWICH COKIES CELL 397GM,,LIEBER,"3,610",56,0,NA,5,0,NA,0,$4.67,TEST,COOKIES,2015-12-09,2015,0,72719606,3497,647897975,,,LIEBER CHOCOLATE CHIP CREAM SANDWICH COKIES CELL,,,
620.2233,4342713021,LIEBER CHOCOLATECHIP 340GM CELLO,,LIEBER,"2,224","1,631",0,-10%,191,0,-15%,0,$2.91,TEST,COOKIES,2015-12-09,2015,0,72719606,1961,647897975,,,LIEBER CHOCOLATECHIP,,,
620.2535,4342713023,LIEBER NY OATMEAL 297 GM CELLO,,LIEBER,"2,525",898,0,-25%,98,0,-30%,0,$2.71,TEST,COOKIES,2015-12-09,2015,0,72719606,2258,647897975,,,LIEBER NY OATMEAL,,,
620.3213,4342713030,LIEBER CHOCOLATE CHIP THINS 100GM CELLO,,LIEBER,"3,203",205,0,-46%,8,0,-47%,NA,$2.73,TEST,COOKIES,2015-12-09,2015,0,72719606,3324,647897975,,,LIEBER CHOCOLATE CHIP THINS,,,
620.1672,4342713046,LIEBER ZEBRA BARS 312 GM,,LIEBER,"1,663","5,099",0,-3%,349,0,-3%,1,$4.56,TEST,COOKIES,2015-12-09,2015,0,72719606,1687,647897975,,,LIEBER ZEBRA BARS,,,
30.0603,4342713049,LIEBER REDUCED FAT WHEAT THIN CRACKER CARTON 225GM,,LIEBER,594,"2,094",0,NA,105,0,NA,1,$4.50,TEST,CRACKERS,2015-12-09,2015,0,46807543,599,513945224,,,LIEBER REDUCED FAT WHEAT THIN CRACKER CARTON,,,
30.0431,4342713051,LIEBER NY SNACKER REGULAR 454GM,,LIEBER,422,"11,519",0,-17%,1003,0,-17%,1,$5.22,TEST,CRACKERS,2015-12-09,2015,0,46807543,374,513945224,,,LIEBER NY SNACKER REGULAR,,,
30.053,4342713052,LIEBER NY SNACKERS UNSALTED 454GM,,LIEBER,521,"4,059",0,-18%,360,0,-18%,1,$5.11,TEST,CRACKERS,2015-12-09,2015,0,46807543,471,513945224,,,LIEBER NY SNACKERS UNSALTED,,,
30.0648,4342713053,LIEBER WHEAT THINS 284GM,,LIEBER,639,"1,355",0,-14%,87,0,-14%,0,$4.40,TEST,CRACKERS,2015-12-09,2015,0,46807543,614,513945224,,,LIEBER WHEAT THINS,,,
620.1562,4342713054,LIEBER ANIMAL CRACKERS 368 GM CARTON,,LIEBER,"1,553","6,484",0,-4%,535,0,-4%,1,$4.46,TEST,COOKIES,2015-12-09,2015,0,72719606,1518,647897975,,,LIEBER ANIMAL CRACKERS,,,
620.2308,4342713058,LIEBER CHOCOLATE GRAHAMS KRAFT BAG 408GM,,LIEBER,"2,299","1,400",0,26%,128,0,28%,NA,$4.46,TEST,COOKIES,2015-12-09,2015,0,72719606,2136,647897975,,,LIEBER CHOCOLATE GRAHAMS KRAFT BAG,,,
620.2728,4342713059,LIEBER COCONUT 297 GM KRAFT BAG,,LIEBER,"2,717",602,0,14%,56,0,20%,1,$3.23,TEST,COOKIES,2015-12-09,2015,0,72719606,2534,647897975,,,LIEBER COCONUT,,,
620.2357,4342713060,LIEBER ICED OATMEAL 450 GM CELLO,,LIEBER,"2,348","1,271",0,8%,149,0,10%,0,$3.84,TEST,COOKIES,2015-12-09,2015,0,72719606,2050,647897975,,,LIEBER ICED OATMEAL,,,
620.2203,4342713061,LIEBER FUDGE & CHIPS 450 GM CELLO,,LIEBER,"2,194","1,741",0,4%,206,0,3%,1,$3.81,TEST,COOKIES,2015-12-09,2015,0,72719606,1933,647897975,,,LIEBER FUDGE & CHIPS,,,
620.168,4342713062,LIEBER ROYAL CHIP 450 GM CELLO,,LIEBER,"1,670","4,924",0,-19%,571,0,-22%,1,$3.88,TEST,COOKIES,2015-12-09,2015,0,72719606,1496,647897975,,,LIEBER ROYAL CHIP,,,
30.0876,4342713078,LIEBER UNSALTED WHOLE WHEAT 300 GM,,LIEBER,867,220,0,-63%,17,0,-63%,0,$3.94,TEST,CRACKERS,2015-12-09,2015,0,46807543,809,513945224,,,LIEBER UNSALTED WHOLE WHEAT,,,
30.0826,4342713079,LIEBER WHOLE WHEAT SALTED CELLO 300GM,,LIEBER,816,335,0,-74%,26,0,-74%,0,$3.89,TEST,CRACKERS,2015-12-09,2015,0,46807543,759,513945224,,,LIEBER WHOLE WHEAT SALTED CELLO,,,
620.3515,4342713085,LIEBER ALEF SQUARES COOKIES CELLO 28GM,,LIEBER,"3,504",80,0,NA,8,0,NA,NA,$0.29,TEST,COOKIES,2015-12-09,2015,0,72719606,3341,647897975,,,LIEBER ALEF SQUARES COOKIES CELLO,,,
50.0157,4342713205,LIEBER PLAIN SALT FREE RICE CAKES 140 GM,,LIEBER,148,"1,435",0,-35%,92,0,-41%,0,$2.18,TEST,PUFFED CAKES,2015-12-09,2015,0,4424698,128,65524361,,,LIEBER PLAIN SALT FREE RICE CAKES,,,
50.0137,4342713206,LIEBER SESAME LIGHTLY SALTED RICE CAKES 140 GM,,LIEBER,128,"1,952",0,-42%,125,0,-47%,0,$2.18,TEST,PUFFED CAKES,2015-12-09,2015,0,4424698,119,65524361,,,LIEBER SESAME LIGHTLY SALTED RICE CAKES,,,
50.0187,4342713207,LIEBER SESAME UNSALTED RICE CAKES 140 GM,,LIEBER,178,939,0,-43%,60,0,-48%,0,$2.20,TEST,PUFFED CAKES,2015-12-09,2015,0,4424698,150,65524361,,,LIEBER SESAME UNSALTED RICE CAKES,,,
50.0159,4342713208,LIEBER SESAME SALTED RICE CAKES 140 GM,,LIEBER,150,"1,393",0,-31%,92,0,-34%,0,$2.13,TEST,PUFFED CAKES,2015-12-09,2015,0,4424698,129,65524361,,,LIEBER SESAME SALTED RICE CAKES,,,
620.2953,4342714102,LIEBER NY ANIMAL CRACKER 28 GM CELLO,,LIEBER,"2,943",394,0,-41%,30,0,-41%,NA,$0.37,TEST,COOKIES,2015-12-09,2015,0,72719606,2839,647897975,,,LIEBER NY ANIMAL CRACKER,,,
1270.0112,4342715211,LIEBER REGULAR VANILLA 92GM,,LIEBER,103,32,0,-83%,2,0,-83%,NA,$1.88,TEST,PUDDINGS,2015-12-09,2015,0,1087259,103,15398050,,,LIEBER REGULAR VANILLA,,,
1270.0087,4342715212,LIEBER NY INSTANT CHOCOLATE 116 GM,,LIEBER,78,238,0,-31%,16,0,-35%,0,$1.70,TEST,PUDDINGS,2015-12-09,2015,0,1087259,73,15398050,,,LIEBER NY INSTANT CHOCOLATE,,,
1270.008,4342715213,LIEBER NY INSTANT VANILLA 99 GM,,LIEBER,71,314,0,105%,18,0,97%,NA,$1.78,TEST,PUDDINGS,2015-12-09,2015,0,1087259,69,15398050,,,LIEBER NY INSTANT VANILLA,,,
1270.0111,4342715216,LIEBER SUGAR FREE VANILLA 40GM,,LIEBER,102,36,0,500%,1,0,NA,NA,$1.99,TEST,PUDDINGS,2015-12-09,2015,0,1087259,109,15398050,,,LIEBER SUGAR FREE VANILLA,,,
1270.0097,4342715231,LIBERS CHOCOLATE PUDDING MIX 106GM,,LIEBER,88,151,0,NA,8,0,NA,NA,$2.00,TEST,PUDDINGS,2015-12-09,2015,0,1087259,85,15398050,,,LIBERS CHOCOLATE PUDDING MIX,,,
1270.0096,4342715232,LIEBER NEW YORK VANILLA PUDDING MIX 106GM,,LIEBER,87,153,0,NA,8,0,NA,NA,$2.00,TEST,PUDDINGS,2015-12-09,2015,0,1087259,84,15398050,,,LIEBER NEW YORK VANILLA PUDDING MIX,,,
1270.0098,4342715239,LIEBER INSTANT VANILLA 99GM,,LIEBER,89,135,0,NA,7,0,NA,NA,$1.98,TEST,PUDDINGS,2015-12-09,2015,0,1087259,87,15398050,,,LIEBER INSTANT VANILLA,,,
620.2594,4342716023,LIEBER NY VANILLA SUGAR 340 GM CELLO,,LIEBER,"2,585",775,0,49%,79,0,45%,NA,$3.33,TEST,COOKIES,2015-12-09,2015,0,72719606,2361,647897975,,,LIEBER NY VANILLA SUGAR,,,
620.2354,4342716024,LIEBER NY PREMIUM COCOA 454 GM CELLO,,LIEBER,"2,345","1,275",0,-17%,79,0,-16%,0,$7.35,TEST,COOKIES,2015-12-09,2015,0,72719606,2359,647897975,,,LIEBER NY PREMIUM COCOA,,,
370.0377,4342716043,LIEBER GROUND WALNUTS 170GM,,LIEBER,368,666,0,-28%,30,0,-73%,0,$3.79,TEST,BAKING NUTS,2015-12-09,2015,0,911466,345,24744827,,,LIEBER GROUND WALNUTS,,,
370.0331,4342716044,LIEBER ALMONDS NUT GROUND 170GM,,LIEBER,322,"1,189",0,88%,39,0,-48%,0,$5.22,TEST,BAKING NUTS,2015-12-09,2015,0,911466,328,24744827,,,LIEBER ALMONDS NUT GROUND,,,
370.0337,4342716045,LIEBER GROUND FILBERTS 170GM,,LIEBER,328,"1,135",0,-59%,60,0,-28%,0,$3.22,TEST,BAKING NUTS,2015-12-09,2015,0,911466,295,24744827,,,LIEBER GROUND FILBERTS,,,
360.2547,4342716046,LIEBER SHELLED WALNUTS CELLO 140GM,,LIEBER,"2,538",545,0,23%,12,0,15%,0,$6.15,TEST,SNACKING FRUITS NUTS & SEEDS,2015-12-09,2015,0,25009883,2783,321858972,,,LIEBER SHELLED WALNUTS CELLO,,,
360.245,4342716047,LIEBER ALMONDS 227 GM,,LIEBER,"2,441",712,0,70%,28,0,102%,0,$5.78,TEST,SNACKING FRUITS NUTS & SEEDS,2015-12-09,2015,0,25009883,2534,321858972,,,LIEBER ALMONDS,,,
620.1523,4342717001,LIEBER N Y DUPLEX 425 GM CELLO,,LIEBER,"1,514","7,076",0,-20%,1049,0,-28%,1,$2.87,TEST,COOKIES,2015-12-09,2015,0,72719606,1277,647897975,,,LIEBER N Y DUPLEX,,,
620.2008,4342717002,LIEBER ' NILLA CREMES 400 GM CELLO,,LIEBER,"1,999","2,553",0,-21%,340,0,-27%,1,$3.01,TEST,COOKIES,2015-12-09,2015,0,72719606,1704,647897975,,,LIEBER ' NILLA CREMES,,,
620.1643,4342717003,LIEBER N.Y. CHOCOLATECREME 425 GM CELLO,,LIEBER,"1,634","5,457",0,-11%,779,0,-18%,1,$2.98,TEST,COOKIES,2015-12-09,2015,0,72719606,1368,647897975,,,LIEBER N.Y. CHOCOLATECREME,,,
620.1646,4342717004,LIEBER ASSORTED CREME 426 GM CELLO,,LIEBER,"1,637","5,435",0,-9%,867,0,-13%,1,$2.67,TEST,COOKIES,2015-12-09,2015,0,72719606,1328,647897975,,,LIEBER ASSORTED CREME,,,
620.2074,4342717006,LIEBER N.Y. BUTTER THINS 425 GM CELLO,,LIEBER,"2,065","2,264",0,-31%,346,0,-31%,1,$2.78,TEST,COOKIES,2015-12-09,2015,0,72719606,1691,647897975,,,LIEBER N.Y. BUTTER THINS,,,
620.1541,4342717007,LIEBER DUPLEX CREME 907 GM CELLO,,LIEBER,"1,532","6,792",0,17%,1113,0,19%,0,$5.53,TEST,COOKIES,2015-12-09,2015,0,72719606,1252,647897975,,,LIEBER DUPLEX CREME,,,
620.1849,4342717008,LIEBER ASSORTED CREME 907 GM CELLO,,LIEBER,"1,840","3,626",0,1%,644,0,11%,1,$5.11,TEST,COOKIES,2015-12-09,2015,0,72719606,1451,647897975,,,LIEBER ASSORTED CREME,,,
620.301,4342717011,LIEBERS COOKIES STRAWBERRY CELLO 369 GM,,LIEBER,"3,000",343,0,33%,40,0,19%,0,$3.16,TEST,COOKIES,2015-12-09,2015,0,72719606,2694,647897975,,,LIEBERS COOKIES STRAWBERRY CELLO,,,
620.2765,4342717012,LIEBERS LEMON CREAM 369 GM CELLO,,LIEBER,"2,754",563,0,-36%,60,0,-44%,0,$3.45,TEST,COOKIES,2015-12-09,2015,0,72719606,2509,647897975,,,LIEBERS LEMON CREAM,,,
620.266,4342717016,LIEBER WOW CHEWY CHOCOLATE CHIPS CELLO 425 GM,,LIEBER,"2,651",676,0,-40%,53,0,-41%,0,$5.45,TEST,COOKIES,2015-12-09,2015,0,72719606,2563,647897975,,,LIEBER WOW CHEWY CHOCOLATE CHIPS CELLO,,,
620.3834,4342717018,LIEBERS CARAMEL GRAHAMS COOKIES CELLO 369GM,,LIEBER,"3,821",24,0,NA,2,0,NA,NA,$4.53,TEST,COOKIES,2015-12-09,2015,0,72719606,3790,647897975,,,LIEBERS CARAMEL GRAHAMS COOKIES CELLO,,,
620.2316,4342717078,LIEBER FROSTED ANIMAL BISCUITS CARTON 312GM,,LIEBER,"2,307","1,380",0,-25%,89,0,-40%,0,$4.88,TEST,COOKIES,2015-12-09,2015,0,72719606,2301,647897975,,,LIEBER FROSTED ANIMAL BISCUITS CARTON,,,
350.2152,4342718103,LIEBER ORIGINAL KETTLE CHIPS 396GM,,LIEBER,"2,143","2,761",0,NA,339,0,NA,0,$3.22,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,1785,1599305982,,,LIEBER ORIGINAL KETTLE CHIPS,,,
350.2592,4342718104,LIEBER NEW YORK CORN CHIPS BBQ 46 GM,,LIEBER,"2,583",950,0,7%,79,0,1%,0,$0.55,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,2342,1599305982,,,LIEBER NEW YORK CORN CHIPS BBQ,,,
350.3409,4342718109,LIEBER REGULAR 21GM,,LIEBER,"3,400",50,0,35%,2,0,35%,NA,$0.45,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,3416,1599305982,,,LIEBER REGULAR,,,
350.2276,4342718110,LIEBER NY REGULAR PLAIN 6X28 GM TOT 168 GM,,LIEBER,"2,266","2,109",0,8%,97,0,-18%,0,$0.61,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,2255,1599305982,,,LIEBER NY REGULAR PLAIN,,,
350.2216,4342718112,LIEBER CORN CHIPS 40 GM,,LIEBER,"2,207","2,381",0,22%,187,0,21%,1,$0.51,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,1997,1599305982,,,LIEBER CORN CHIPS,,,
350.2078,4342718114,LIEBER CORN CHIPS 453 GM,,LIEBER,"2,069","3,385",0,-44%,520,0,-52%,1,$2.95,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,1652,1599305982,,,LIEBER CORN CHIPS,,,
350.2135,4342718115,LIEBER NY CORN CHIPS BBQ 312GM,,LIEBER,"2,126","2,878",0,-31%,309,0,-38%,1,$2.91,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,1811,1599305982,,,LIEBER NY CORN CHIPS BBQ,,,
350.2673,4342718121,LIEBER PLAIN POTATO STIX 141GM,,LIEBER,"2,664",768,0,10%,43,0,-3%,0,$2.53,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,2575,1599305982,,,LIEBER PLAIN POTATO STIX,,,
350.3121,4342718122,LIEBER REGULAR POTATO STIX 28GM,,LIEBER,"3,110",183,0,126%,10,0,151%,0,$0.52,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,3043,1599305982,,,LIEBER REGULAR POTATO STIX,,,
350.1821,4342718123,LIEBER TORTILLA CHIPS WHITE CORN 312 GM,,LIEBER,"1,812","6,770",0,-14%,688,0,-17%,1,$3.07,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,1564,1599305982,,,LIEBER TORTILLA CHIPS WHITE CORN,,,
350.2315,4342718133,LIEBER NY TORTILLA CHIPS BBQ 284 GM,,LIEBER,"2,306","1,925",0,-34%,170,0,-44%,1,$3.22,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,2038,1599305982,,,LIEBER NY TORTILLA CHIPS BBQ,,,
